integer,integer,text,text,text,numeric,numeric,numeric,numeric,numeric,,,,,
2023,4,"Moore, Noble and Wallace",SKU9959,Wine,1.69,98,,105,474,,,TRUE,TRUE,TRUE
2023,4,"Anderson, Williams and Scott",SKU10061,Spirits,469.14,166,12.08,253,43,,,TRUE,TRUE,TRUE
2023,4,Bauer LLC,SKU10075,Mixer,137.25,133,27.38,160,175,,,TRUE,TRUE,TRUE
2023,4,"Hanson, Morris and Moran",SKU10113,Cider,36.59,169,49.75,370,380,,,TRUE,TRUE,TRUE
2023,4,Rivera-Swanson,SKU10168,Mixer,105.98,150,28.73,352,103,,,TRUE,TRUE,TRUE
2023,4,"Martinez, Fry and Wallace",SKU10176,Wine,155.28,57,18.65,32,302,,,TRUE,TRUE,TRUE
2023,4,Rivera-Swanson,SKU10185,Spirits,48.06,55,36.78,230,322,,,TRUE,TRUE,TRUE
2023,4,RIVERA-SWANSON,SKU10204,Cider,102.2,156,10.62,128,154,,,TRUE,TRUE,TRUE
2023,4,"Perkins, Turner and Elliott",SKU10291,Mixer,32.95,125,18.6,457,309,,,TRUE,TRUE,TRUE
2023,4,"Peterson, Miles and Howard",SKU10335,Mixer,173,120,6.83,161,340,,,TRUE,TRUE,TRUE
2023,4,"Perez, Ray and Miller",SKU10368,Cider,227.51,135,47.99,52,479,,,TRUE,TRUE,TRUE
2023,4,"Peterson, Miles and Howard",SKU10419,Beer,,11,17.38,99,301,,,FALSE,TRUE,TRUE
2023,4,Romero Inc,SKU10423,Wine,140.09,39,23.52,448,464,,,TRUE,TRUE,TRUE
2023,4,"Perez, Ray and Miller",SKU10473,Mixer,11.08,15,,251,153,,,TRUE,TRUE,TRUE
2023,4,Contreras and Sons,SKU10499,Spirits,381.28,157,N/A,90,5,,,TRUE,TRUE,TRUE
2023,4,"Allen, Ramirez and Rodriguez",SKU10502,Cider  ,417.87,122,36.01,447,490,,,TRUE,TRUE,TRUE
2023,4,"Martinez, Fry and Wallace",SKU10527,Beer,458.65,181,25.12,479,83,,,TRUE,TRUE,TRUE
2023,4,"Anderson, Williams and Scott",SKU10644,Cider,missing,156,31.77,470,332,,,FALSE,TRUE,TRUE
2023,4,Lambert Inc,SKU10652,Beer,,4,49.2,240,258,,,FALSE,TRUE,TRUE
2023,4,Patel Group,SKU10666,Cider,199.78,161,6.61,239,355,,,TRUE,TRUE,TRUE
2023,4,"Strong, Elliott and Parsons",SKU10725,Beer,24.74,106,46.81,241,112,,,TRUE,TRUE,TRUE
2023,4,Edwards-Hudson,SKU10826,Mixer  ,385.25,95,34.96,478,50,,,TRUE,TRUE,TRUE
2023,4,"Allen, Ramirez and Rodriguez",SKU10852,Spirits,420.03,119,34.62,212,392,,,TRUE,TRUE,TRUE
2023,4,Baker Group,SKU10854,Beer  ,229.51,83,N/A,144,337,,,TRUE,TRUE,TRUE
2023,4,Glover-Johnson,SKU10893,Mixer  ,498.28,74,40.52,290,260,,,TRUE,TRUE,TRUE
2023,4,"Reed, Harris and Wilson",SKU10955,Wine  ,356.2,40,10.99,259,131,,,TRUE,TRUE,TRUE
2023,4,Hall PLC,SKU10958,Cider,32.57,191,40.93,313,361,,,TRUE,TRUE,TRUE
2023,4,Cook-Gregory,SKU10972,Mixer,401.92,179,25.22,22,72,,,TRUE,TRUE,TRUE
2024,4,Mejia-Holmes,SKU1002,Wine,203.67,66,31.52,177,232,,,TRUE,TRUE,TRUE
2024,4,Haynes LLC,SKU1027,Beer,179.78,37,29.6,27,148,,,TRUE,TRUE,TRUE
2024,4,Hayes-Burke,SKU1080,Beer,66.33,45,46.82,118,135,,,TRUE,TRUE,TRUE
2024,4,"Tate, Callahan and Ford",SKU1121,Beer,208.27,28,14.56,53,389,,,TRUE,TRUE,TRUE
2024,4,Thomas-Campos,SKU1181,Wine,32.74,12,7.32,483,301,,,TRUE,TRUE,TRUE
2024,4,"Anderson, Williams and Scott",SKU1205,Spirits,22.22,51,41.74,470,207,,,TRUE,TRUE,TRUE
2024,4,"Riddle, Robinson and Banks",SKU1207,Cider,444.64,37,30.25,308,384,,,TRUE,TRUE,TRUE
2024,4,"Moore, Noble and Wallace",SKU1245,Mixer  ,283.43,73,14.98,169,423,,,TRUE,TRUE,TRUE
2024,4,Douglas PLC,SKU1250,Cider,361.86,184,11.7,388,126,,,TRUE,TRUE,TRUE
2024,4,"Hanson, Morris and Moran",SKU1251,Mixer,,142,30.67,493,393,,,FALSE,TRUE,TRUE
2024,4,Cook-Gregory,SKU1300,Wine,262.15,118,34.57,66,484,,,TRUE,TRUE,TRUE
2024,4,"Strong, Elliott and Parsons",SKU1323,Spirits,266.54,188,37.24,465,47,,,TRUE,TRUE,TRUE
2024,4,"Tate, Callahan and Ford",SKU1350,Cider,452.82,38,33.32,22,80,,,TRUE,TRUE,TRUE
2024,4,Romero Inc,SKU1405,Spirits  ,92.96,112,27.26,157,233,,,TRUE,TRUE,TRUE
2024,4,Rice Ltd,SKU1441,Spirits,5.19,191,20.54,386,8,,,TRUE,TRUE,TRUE
2024,4,"Hanson, Morris and Moran",SKU1469,Cider,315.56,87,46.09,134,190,,,TRUE,TRUE,TRUE
2024,4,Martinez-Marquez,SKU1563,Spirits  ,281.44,39,13.29,336,318,,,TRUE,TRUE,TRUE
2024,4,"Perkins, Turner and Elliott",SKU1721,Spirits,,5,25.78,479,62,,,FALSE,TRUE,TRUE
2024,4,Contreras and Sons,SKU1734,Wine,335.64,17,19.87,272,208,,,TRUE,TRUE,TRUE
2024,4,Padilla-Marquez,SKU1765,Spirits,165.34,132,36.79,106,57,,,TRUE,TRUE,TRUE
2024,4,Rivera-Swanson,SKU1791,Spirits,285.73,169,36.21,32,-150,,,TRUE,TRUE,TRUE
2024,4,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU1862,Spirits  ,324.94,44,33.72,131,339,,,TRUE,TRUE,TRUE
2024,4,"Sutton, Rogers and Rodriguez",SKU1873,Wine,329.09,140,45.86,320,121,,,TRUE,TRUE,TRUE
2024,4,Hall PLC,SKU1900,Cider,242.25,89,47.06,46,216,,,TRUE,TRUE,TRUE
2024,4,Romero Inc,SKU1904,Mixer,472.68,169,29.17,411,424,,,TRUE,TRUE,TRUE
2024,4,Padilla-Marquez,SKU1962,Beer,162.75,148,12.87,137,84,,,TRUE,TRUE,TRUE
2024,4,"Peterson, Miles and Howard",SKU1970,Cider,240.8,171,39.7,358,30,,,TRUE,TRUE,TRUE
2024,4,"Johnson, Davis and Finley",SKU1998,Spirits,486.52,120,13.54,-394,98,,,TRUE,TRUE,TRUE
2024,4,Vance Inc,SKU2000,Mixer,4.69,57,36.28,84,71,,,TRUE,TRUE,TRUE
2024,4,Guerrero-Sullivan,SKU2005,Cider,133.41,114,45.97,455,443,,,TRUE,TRUE,TRUE
2024,4,Holt Ltd,SKU2022,Cider,81.18,34,29.48,292,175,,,TRUE,TRUE,TRUE
2024,4,Black-Powers,SKU2038,Mixer,482.97,35,17.82,111,158,,,TRUE,TRUE,TRUE
2024,4,"Johnson, Davis and Finley",SKU2060,Beer,191.02,62,15.69,484,489,,,TRUE,TRUE,TRUE
2024,4,Padilla-Marquez,SKU2099,Wine,359.43,167,18.2,192,416,,,TRUE,TRUE,TRUE
2024,4,"Perez, Ray and Miller",SKU2118,Cider,367.38,65,47.74,131,206,,,TRUE,TRUE,TRUE
2024,4,Mejia-Holmes,SKU2132,Wine  ,307.51,104,36.81,383,459,,,TRUE,TRUE,TRUE
2024,4,Romero Inc,SKU2154,Spirits,missing,10,28.02,455,374,,,FALSE,TRUE,TRUE
2024,4,Mccoy Ltd,SKU2168,Mixer,73.87,94,42.69,299,277,,,TRUE,TRUE,TRUE
2024,4,"Perez, Ray and Miller",SKU2244,Wine,306.99,129,29.68,413,204,,,TRUE,TRUE,TRUE
2024,4,Bauer LLC,SKU2245,Wine,465.1,199,40.59,47,311,,,TRUE,TRUE,TRUE
2024,4,Haynes LLC,SKU2256,Mixer,92.48,159,17.57,397,457,,,TRUE,TRUE,TRUE
2024,4,"Perkins, Turner and Elliott",SKU2320,Beer,487.56,79,18.47,323,381,,,TRUE,TRUE,TRUE
2024,4,Cook-Gregory,SKU2321,Mixer,21.23,23,45.73,34,315,,,TRUE,TRUE,TRUE
2024,4,Edwards-Hudson,SKU2364,Wine  ,105.76,168,31.2,124,150,,,TRUE,TRUE,TRUE
2024,4,"Sutton, Rogers and Rodriguez",SKU2418,Mixer,456.53,132,11.77,264,277,,,TRUE,TRUE,TRUE
2024,4,Vance Inc,SKU2443,Wine,185.3,54,38.46,39,483,,,TRUE,TRUE,TRUE
2024,4,Guerrero-Sullivan,SKU2466,Spirits,258.81,100,32.79,499,475,,,TRUE,TRUE,TRUE
2024,4,Patel Group,SKU2469,Spirits,254.58,119,15,270,483,,,TRUE,TRUE,TRUE
2024,4,Mccoy Ltd,SKU2515,Cider,21.36,143,19.05,252,331,,,TRUE,TRUE,TRUE
2024,4,"Ayers, Morales and Jordan",SKU2549,Cider,38.91,87,44.86,57,445,,,TRUE,TRUE,TRUE
2024,4,"Ayers, Morales and Jordan",SKU2551,Spirits,196.01,66,10.59,353,246,,,TRUE,TRUE,TRUE
2024,4,"Sutton, Rogers and Rodriguez",SKU2554,Cider,265.64,77,11.68,494,122,,,TRUE,TRUE,TRUE
2024,4,"Reed, Harris and Wilson",SKU2587,Wine,441.15,184,48.13,9,474,,,TRUE,TRUE,TRUE
2024,4,Thomas-Campos,SKU2739,Mixer,195.11,169,29.12,250,261,,,TRUE,TRUE,TRUE
2024,4,"Martinez, Fry and Wallace",SKU2761,Beer,452.21,124,39.55,71,492,,,TRUE,TRUE,TRUE
2024,4,"ROBINSON, FLEMING AND ADKINS",SKU2790,Spirits,349.72,193,38.28,26,247,,,TRUE,TRUE,TRUE
2024,4,Cobb Group,SKU2836,Cider,66.53,88,33.74,175,187,,,TRUE,TRUE,TRUE
2024,4,Rodriguez-Allen,SKU2871,Wine,306.2,130,48.55,398,205,,,TRUE,TRUE,TRUE
2024,4,Mejia-Holmes,SKU2883,Cider,377.87,109,32.77,147,352,,,TRUE,TRUE,TRUE
2024,4,Guerrero-Sullivan,SKU2924,Wine,370.61,103,10.88,395,393,,,TRUE,TRUE,TRUE
2024,4,"Perez, Ray and Miller",SKU2977,Wine,386.94,89,29.52,37,159,,,TRUE,TRUE,TRUE
2024,4,"Martinez, Fry and Wallace",SKU2989,Beer,136.89,52,9.91,218,385,,,TRUE,TRUE,TRUE
2024,4,Rice Ltd,SKU3120,Spirits,279.83,75,32.34,235,378,,,TRUE,TRUE,TRUE
2024,4,Patel Group,SKU3156,Cider,163.04,181,44.75,422,270,,,TRUE,TRUE,TRUE
2024,4,Johnson Group,SKU3172,Cider,184.08,118,28.59,422,416,,,TRUE,TRUE,TRUE
2024,4,Graham Inc,SKU3220,Spirits  ,120.71,20,44.59,254,361,,,TRUE,TRUE,TRUE
2024,4,"Hanson, Morris and Moran",SKU3307,Mixer,34.7,136,14.35,427,465,,,TRUE,TRUE,TRUE
2024,4,Lambert Inc,SKU3362,Mixer,441.64,45,8.54,403,192,,,TRUE,TRUE,TRUE
2024,4,Jones-Jensen,SKU3382,Beer,238.16,50,N/A,458,376,,,TRUE,TRUE,TRUE
2024,4,Moore-Williams,SKU3418,Wine,84.68,21,12.09,429,359,,,TRUE,TRUE,TRUE
2024,4,Baxter LLC,SKU3464,Wine,41.76,101,39.63,211,478,,,TRUE,TRUE,TRUE
2024,4,"Tate, Callahan and Ford",SKU3525,Mixer,263.46,63,,172,164,,,TRUE,TRUE,TRUE
2024,4,Haynes LLC,SKU3576,Mixer,24.42,150,31.46,221,115,,,TRUE,TRUE,TRUE
2024,4,"Perkins, Turner and Elliott",SKU3607,Spirits,394.97,57,40.43,188,277,,,TRUE,TRUE,TRUE
2024,4,"MCKNIGHT, LOPEZ AND WILSON",SKU3614,Wine,408.65,101,13.14,115,214,,,TRUE,TRUE,TRUE
2024,4,Romero Inc,SKU3635,Cider,447.23,92,18.21,90,220,,,TRUE,TRUE,TRUE
2024,4,Bauer LLC,SKU3693,Beer,424.52,188,26.45,286,408,,,TRUE,TRUE,TRUE
2024,4,"Moore, Noble and Wallace",SKU3704,Wine,474.72,64,17.05,354,76,,,TRUE,TRUE,TRUE
2024,4,Glover-Johnson,SKU3809,Cider,409.64,170,33.53,469,369,,,TRUE,TRUE,TRUE
2024,4,Padilla-Marquez,SKU3814,Spirits  ,13.96,50,46.09,335,440,,,TRUE,TRUE,TRUE
2024,4,"Perkins, Turner and Elliott",SKU3840,Spirits  ,43.64,72,30.2,243,350,,,TRUE,TRUE,TRUE
2024,4,Mccoy Ltd,SKU4004,Beer,335.02,56,38.27,435,90,,,TRUE,TRUE,TRUE
2024,4,RODRIGUEZ-ALLEN,SKU4129,Mixer,75.49,20,15.9,404,69,,,TRUE,TRUE,TRUE
2024,4,"Martinez, Fry and Wallace",SKU4154,Wine,146.81,79,24.61,101,377,,,TRUE,TRUE,TRUE
2024,4,Guerrero-Sullivan,SKU4155,Cider,0.46,39,35.67,160,421,,,TRUE,TRUE,TRUE
2024,4,Bauer LLC,SKU4171,Wine,403.01,41,33.11,120,1,,,TRUE,TRUE,TRUE
2024,4,Mccoy Ltd,SKU4175,Cider,18.19,180,N/A,215,253,,,TRUE,TRUE,TRUE
2024,4,Rice Ltd,SKU4236,Cider,312.71,136,15.77,204,366,,,TRUE,TRUE,TRUE
2024,4,Guerrero-Sullivan,SKU4238,Cider,326.43,1,11.51,435,454,,,TRUE,TRUE,TRUE
2024,4,Rivera-Swanson,SKU4303,Spirits,360.9,45,12.61,388,22,,,TRUE,TRUE,TRUE
2024,4,"Johnson, Davis and Finley",SKU4361,Cider  ,407.96,176,49.38,285,14,,,TRUE,TRUE,TRUE
2024,4,Romero Inc,SKU4422,Spirits  ,268.54,10,12.13,479,288,,,TRUE,TRUE,TRUE
2024,4,Lambert Inc,SKU4451,Spirits,455.62,132,41.51,331,365,,,TRUE,TRUE,TRUE
2024,4,"Riddle, Robinson and Banks",SKU4497,Spirits,378.66,96,9.74,9,122,,,TRUE,TRUE,TRUE
2024,4,Mejia-Holmes,SKU4504,Wine  ,76.5,185,44.26,435,92,,,TRUE,TRUE,TRUE
2024,4,Johnson Group,SKU4610,Wine,206.31,174,,481,295,,,TRUE,TRUE,TRUE
2024,4,"Hanson, Morris and Moran",SKU4660,Wine,451.63,60,31.34,20,126,,,TRUE,TRUE,TRUE
2024,4,"Tate, Callahan and Ford",SKU4693,Mixer,437.07,64,,197,245,,,TRUE,TRUE,TRUE
2024,4,Haynes LLC,SKU4720,Wine,480.71,18,34.88,155,239,,,TRUE,TRUE,TRUE
2024,4,Baxter LLC,SKU4728,Wine,423.29,138,24.26,188,103,,,TRUE,TRUE,TRUE
2024,4,"Hanson, Morris and Moran",SKU4750,Spirits,323.02,108,47.01,487,171,,,TRUE,TRUE,TRUE
2024,4,Rivera-Swanson,SKU4751,Mixer,144.43,169,24.75,135,205,,,TRUE,TRUE,TRUE
2024,4,Rice Ltd,SKU4765,Cider  ,249.05,3,17.43,167,415,,,TRUE,TRUE,TRUE
2024,4,Edwards-Hudson,SKU4821,Mixer  ,15.12,132,5.06,168,196,,,TRUE,TRUE,TRUE
2024,4,"Anderson, Williams and Scott",SKU4846,Cider,292.25,160,17.72,258,212,,,TRUE,TRUE,TRUE
2024,4,"Anderson, Williams and Scott",SKU4853,Spirits,45.72,22,35.9,212,444,,,TRUE,TRUE,TRUE
2024,4,"Sutton, Rogers and Rodriguez",SKU4887,Cider,55.05,165,45.81,331,154,,,TRUE,TRUE,TRUE
2024,4,"Robinson, Young and Garcia",SKU4891,Wine,66.45,78,22.26,378,211,,,TRUE,TRUE,TRUE
2024,4,"Martinez, Fry and Wallace",SKU4927,Wine,362.49,116,36.39,225,121,,,TRUE,TRUE,TRUE
2024,4,RICHARDSON-FERGUSON,SKU4975,Wine,280.89,188,40.74,319,144,,,TRUE,TRUE,TRUE
2024,4,Rice Ltd,SKU5073,Mixer,252.34,178,46.58,478,132,,,TRUE,TRUE,TRUE
2024,4,Graham Inc,SKU5132,Spirits,416.64,159,38.17,152,454,,,TRUE,TRUE,TRUE
2024,4,Hall PLC,SKU5191,Cider,105.31,154,18.76,342,363,,,TRUE,TRUE,TRUE
2024,4,Jones-Jensen,SKU5294,Mixer,348.07,104,21.59,273,78,,,TRUE,TRUE,TRUE
2024,4,Mccoy Ltd,SKU5337,Cider,290.84,153,23.76,424,479,,,TRUE,TRUE,TRUE
2024,4,Patel Group,SKU5356,Spirits,398.79,179,40.9,67,322,,,TRUE,TRUE,TRUE
2024,4,Cobb Group,SKU5454,Beer,385.52,181,9.27,378,76,,,TRUE,TRUE,TRUE
2024,4,Mejia-Holmes,SKU5475,Mixer,356.97,167,46.02,142,412,,,TRUE,TRUE,TRUE
2024,4,Holt Ltd,SKU5481,Mixer,333.45,80,39.96,69,54,,,TRUE,TRUE,TRUE
2024,4,GLOVER-JOHNSON,SKU5485,Mixer  ,9.2,61,46.47,145,2,,,TRUE,TRUE,TRUE
2024,4,"Tate, Callahan and Ford",SKU5507,Mixer,322.4,124,44.58,299,355,,,TRUE,TRUE,TRUE
2024,4,Douglas PLC,SKU5516,Cider  ,209.48,147,13.62,85,161,,,TRUE,TRUE,TRUE
2024,4,"Allen, Ramirez and Rodriguez",SKU5537,Wine,317.97,115,38.3,96,321,,,TRUE,TRUE,TRUE
2024,4,Douglas PLC,SKU5614,Spirits,87.11,177,N/A,83,174,,,TRUE,TRUE,TRUE
2024,4,"Allen, Ramirez and Rodriguez",SKU5645,Wine,322.72,46,45.48,115,126,,,TRUE,TRUE,TRUE
2024,4,Bauer LLC,SKU5655,Wine,227.15,106,21.52,398,163,,,TRUE,TRUE,TRUE
2024,4,Baxter LLC,SKU5670,Beer,341.74,72,16.58,155,409,,,TRUE,TRUE,TRUE
2024,4,Rivera-Swanson,SKU5727,Spirits,300.51,128,37.5,221,46,,,TRUE,TRUE,TRUE
2024,4,Mejia-Holmes,SKU5811,Beer,433.72,157,27.44,215,248,,,TRUE,TRUE,TRUE
2024,4,"Moore, Noble and Wallace",SKU5823,Wine,31.38,60,39.49,202,13,,,TRUE,TRUE,TRUE
2024,4,Baker Group,SKU5824,Beer,393.98,146,34.4,412,228,,,TRUE,TRUE,TRUE
2024,4,Holt Ltd,SKU5870,Cider,91.66,181,45.09,412,243,,,TRUE,TRUE,TRUE
2024,4,"Perkins, Turner and Elliott",SKU5968,Cider,299.06,99,34.51,30,480,,,TRUE,TRUE,TRUE
2024,4,"Riddle, Robinson and Banks",SKU5972,Mixer,277.47,88,9,146,463,,,TRUE,TRUE,TRUE
2024,4,"Robinson, Fleming and Adkins",SKU6012,Cider,357.04,186,10.8,142,455,,,TRUE,TRUE,TRUE
2024,4,Moore-Williams,SKU6028,Spirits,250.93,177,47.68,132,385,,,TRUE,TRUE,TRUE
2024,4,Douglas PLC,SKU6037,Cider  ,209.19,149,N/A,90,46,,,TRUE,TRUE,TRUE
2024,4,LAMBERT INC,SKU6054,Cider,214.14,102,13.28,50,331,,,TRUE,TRUE,TRUE
2024,4,"Sutton, Rogers and Rodriguez",SKU6064,Mixer,63.98,66,39.16,398,314,,,TRUE,TRUE,TRUE
2024,4,"Anderson, Williams and Scott",SKU6094,Spirits,143.69,53,17.88,493,283,,,TRUE,TRUE,TRUE
2024,4,Thomas-Campos,SKU6110,Wine,319.87,109,36.91,306,161,,,TRUE,TRUE,TRUE
2024,4,"Perez, Ray and Miller",SKU6153,Wine,373.89,170,21.84,29,449,,,TRUE,TRUE,TRUE
2024,4,Moore-Williams,SKU6155,Mixer  ,199.1,34,14.88,160,104,,,TRUE,TRUE,TRUE
2024,4,"Reed, Harris and Wilson",SKU6168,Spirits,410.2,138,36.27,318,200,,,TRUE,TRUE,TRUE
2024,4,Rodriguez-Allen,SKU6181,Spirits,6.39,85,7.36,232,329,,,TRUE,TRUE,TRUE
2024,4,Edwards-Hudson,SKU6247,Spirits,371.41,42,N/A,65,329,,,TRUE,TRUE,TRUE
2024,4,"Mcknight, Lopez and Wilson",SKU6326,Cider,84.63,115,22.88,243,361,,,TRUE,TRUE,TRUE
2024,4,Patel Group,SKU6350,Cider,422.58,138,30.84,335,362,,,TRUE,TRUE,TRUE
2024,4,Moore-Williams,SKU6388,Mixer,236.29,62,40.43,243,227,,,TRUE,TRUE,TRUE
2024,4,Black-Powers,SKU6456,Spirits,230.8,14,10.56,381,35,,,TRUE,TRUE,TRUE
2024,4,Glover-Johnson,SKU6476,Mixer  ,175.34,91,13.14,261,83,,,TRUE,TRUE,TRUE
2024,4,"Johnson, Davis and Finley",SKU6483,Mixer,107.04,76,13.16,118,297,,,TRUE,TRUE,TRUE
2024,4,"Sutton, Rogers and Rodriguez",SKU6486,Spirits,188.12,154,47.29,173,231,,,TRUE,TRUE,TRUE
2024,4,Mccoy Ltd,SKU6500,Cider,34.85,99,47.25,227,328,,,TRUE,TRUE,TRUE
2024,4,"Johnson, Davis and Finley",SKU6513,Spirits,154.36,79,45.9,345,168,,,TRUE,TRUE,TRUE
2024,4,"Robinson, Fleming and Adkins",SKU6553,Spirits,55.79,174,35.98,57,307,,,TRUE,TRUE,TRUE
2024,4,"Reed, Harris and Wilson",SKU6585,Mixer,361.62,134,47.16,37,305,,,TRUE,TRUE,TRUE
2024,4,Lambert Inc,SKU6613,Beer,109.91,120,49.22,180,442,,,TRUE,TRUE,TRUE
2024,4,"Sutton, Rogers and Rodriguez",SKU6614,Spirits,72.98,52,48.69,78,103,,,TRUE,TRUE,TRUE
2024,4,"Sutton, Rogers and Rodriguez",SKU6684,Cider  ,268.38,124,27.72,466,121,,,TRUE,TRUE,TRUE
2024,4,"Mcknight, Lopez and Wilson",SKU6768,Beer,39.04,70,21.1,419,86,,,TRUE,TRUE,TRUE
2024,4,Hayes-Burke,SKU6785,Beer,270.8,19,28.42,111,29,,,TRUE,TRUE,TRUE
2024,4,Mejia-Holmes,SKU6810,Cider,19.54,152,37.33,361,463,,,TRUE,TRUE,TRUE
2024,4,"Reed, Harris and Wilson",SKU6865,Wine,143.88,46,,255,207,,,TRUE,TRUE,TRUE
2024,4,"Strong, Elliott and Parsons",SKU6869,Spirits,60.15,38,19.54,309,430,,,TRUE,TRUE,TRUE
2024,4,"Ayers, Morales and Jordan",SKU6891,Wine,383.19,193,20.26,160,74,,,TRUE,TRUE,TRUE
2024,4,Contreras and Sons,SKU6896,Spirits  ,261.31,26,39.62,342,92,,,TRUE,TRUE,TRUE
2024,4,"Riddle, Robinson and Banks",SKU6914,Wine,,116,14.55,97,381,,,FALSE,TRUE,TRUE
2024,4,Holt Ltd,SKU6921,Spirits,45.31,193,22.93,184,385,,,TRUE,TRUE,TRUE
2024,4,Glover-Johnson,SKU6949,Wine,466.37,99,11.67,128,446,,,TRUE,TRUE,TRUE
2024,4,Padilla-Marquez,SKU6951,Mixer,59.26,91,7.97,249,174,,,TRUE,TRUE,TRUE
2024,4,Bauer LLC,SKU6983,Wine,missing,125,31.18,308,89,,,FALSE,TRUE,TRUE
2024,4,Johnson Group,SKU7021,Spirits,481.62,64,24.16,264,430,,,TRUE,TRUE,TRUE
2024,4,Mccoy Ltd,SKU7045,Wine,318.03,142,18.28,281,423,,,TRUE,TRUE,TRUE
2024,4,"Perez, Ray and Miller",SKU7046,Cider,35.38,45,34.16,42,264,,,TRUE,TRUE,TRUE
2024,4,Patel Group,SKU7051,Spirits,3.37,80,36.32,22,213,,,TRUE,TRUE,TRUE
2024,4,Hall PLC,SKU7076,Mixer,281.25,55,24.07,437,195,,,TRUE,TRUE,TRUE
2024,4,"Peterson, Miles and Howard",SKU7081,Spirits,,84,11.78,162,481,,,FALSE,TRUE,TRUE
2024,4,Haynes LLC,SKU7132,Wine,4.04,105,36.05,46,305,,,TRUE,TRUE,TRUE
2024,4,"Tate, Callahan and Ford",SKU7179,Cider,126.16,195,12.07,230,17,,,TRUE,TRUE,TRUE
2024,4,Johnson Group,SKU7197,Beer,400.13,168,40.64,496,76,,,TRUE,TRUE,TRUE
2024,4,Rodriguez-Allen,SKU7201,Wine,277.44,121,15.98,300,114,,,TRUE,TRUE,TRUE
2024,4,Mccoy Ltd,SKU7233,Wine,260.56,88,32.3,287,51,,,TRUE,TRUE,TRUE
2024,4,Glover-Johnson,SKU7285,Cider,346.8,131,48.52,372,159,,,TRUE,TRUE,TRUE
2024,4,"Moore, Noble and Wallace",SKU7316,Spirits,93.85,93,,161,439,,,TRUE,TRUE,TRUE
2024,4,Bauer LLC,SKU7370,Mixer,282.48,30,31.55,260,130,,,TRUE,TRUE,TRUE
2024,4,Mccoy Ltd,SKU7391,Cider,173.73,50,15.56,158,486,,,TRUE,TRUE,TRUE
2024,4,"Robinson, Young and Garcia",SKU7425,Beer,282.46,50,45.81,231,249,,,TRUE,TRUE,TRUE
2024,4,Graham Inc,SKU7431,Spirits,111.01,85,45.39,121,74,,,TRUE,TRUE,TRUE
2024,4,Contreras and Sons,SKU7442,Mixer,115.54,171,36.11,20,224,,,TRUE,TRUE,TRUE
2024,4,Thomas-Campos,SKU7480,Mixer,23.75,164,12.93,198,277,,,TRUE,TRUE,TRUE
2024,4,"Robinson, Fleming and Adkins",SKU7494,Spirits,267.55,192,21.78,343,466,,,TRUE,TRUE,TRUE
2024,4,"Robinson, Young and Garcia",SKU7495,Cider  ,6.72,12,34.19,447,347,,,TRUE,TRUE,TRUE
2024,4,Patel Group,SKU7578,Wine,317.94,50,38.61,58,407,,,TRUE,TRUE,TRUE
2024,4,"Martinez, Fry and Wallace",SKU7663,Wine,497.97,100,9.2,157,264,,,TRUE,TRUE,TRUE
2024,4,Patel Group,SKU7695,Spirits  ,385.91,82,N/A,125,89,,,TRUE,TRUE,TRUE
2024,4,"Riddle, Robinson and Banks",SKU7697,Spirits,455.96,174,29.22,182,55,,,TRUE,TRUE,TRUE
2024,4,"Tate, Callahan and Ford",SKU7717,Cider,431.33,166,13.98,109,418,,,TRUE,TRUE,TRUE
2024,4,Douglas PLC,SKU7894,Wine,209.51,58,18.41,56,454,,,TRUE,TRUE,TRUE
2024,4,Moore-Williams,SKU7918,Cider,49.04,116,15.12,129,284,,,TRUE,TRUE,TRUE
2024,4,Rodriguez-Allen,SKU7939,Wine,94.65,169,34.09,220,385,,,TRUE,TRUE,TRUE
2024,4,"Anderson, Williams and Scott",SKU7971,Cider  ,303.07,26,35.47,402,382,,,TRUE,TRUE,TRUE
2024,4,Contreras and Sons,SKU8005,Wine,143.2,38,33.75,14,473,,,TRUE,TRUE,TRUE
2024,4,Edwards-Hudson,SKU8009,Mixer,73.61,54,37.75,451,104,,,TRUE,TRUE,TRUE
2024,4,Moore-Williams,SKU8026,Spirits,89.25,183,48.34,434,194,,,TRUE,TRUE,TRUE
2024,4,"JOHNSON, DAVIS AND FINLEY",SKU8088,Cider,317.6,128,38.82,253,379,,,TRUE,TRUE,TRUE
2024,4,Thomas-Campos,SKU8127,Beer,105.87,4,15.71,423,405,,,TRUE,TRUE,TRUE
2024,4,Thomas-Campos,SKU8148,Wine  ,371.39,20,42.42,81,31,,,TRUE,TRUE,TRUE
2024,4,Contreras and Sons,SKU8154,Spirits  ,40.37,92,41.89,409,86,,,TRUE,TRUE,TRUE
2024,4,Rice Ltd,SKU8167,Spirits,169.92,147,23.75,121,376,,,TRUE,TRUE,TRUE
2024,4,"Riddle, Robinson and Banks",SKU8170,Cider,449.82,99,25.48,425,424,,,TRUE,TRUE,TRUE
2024,4,Bauer LLC,SKU8173,Beer  ,198.04,34,5.42,103,386,,,TRUE,TRUE,TRUE
2024,4,Hayes-Burke,SKU8194,Mixer  ,124.56,44,31.1,297,440,,,TRUE,TRUE,TRUE
