year,month,supplier,item_code,item_type,retail_sales,retail_transfers,cost_per_unit,beg_inventory,end_inventory
2024,2,Johnson Group,SKU2820,Mixer,85.31,1,4.49,97,145
2024,2,"Peterson, Miles and Howard",SKU2878,Mixer,72.93,57,5.61,222,120
2024,2,Douglas PLC,SKU2967,Cider,152.88,50,6.37,139,217
2024,2,Moore-Williams,SKU2976,Cider,38.4,78,7.68,122,170
2024,2,"Martinez, Fry and Wallace",SKU3003,Spirits,283.56,41,47.26,263,432
2024,2,Mccoy Ltd,SKU3018,Wine,398.16,133,22.12,430,360
2024,2,BLACK-POWERS,SKU3080,Wine,419.05,166,14.45,111,233
2024,2,Contreras and Sons,SKU3090,Beer  ,113.6,129,7.1,228,314
2024,2,Martinez-Marquez,SKU3093,Mixer,77.28,138,3.36,52,293
2024,2,"Robinson, Young and Garcia",SKU3098,Cider,141.24,18,11.77,257,488
2024,2,JONES-JENSEN,SKU3108,Wine,545.25,17,21.81,149,387
2024,2,Cobb Group,SKU3149,Cider,128.52,103,7.14,242,498
2024,2,"Tate, Callahan and Ford",SKU3158,Mixer,140.4,84,7.8,208,386
2024,2,Rodriguez-Allen,SKU3182,Mixer  ,121.32,113,6.74,386,337
2024,2,Rice Ltd,SKU3226,Wine,97.86,149,16.31,398,468
2024,2,"Anderson, Williams and Scott",SKU3277,Cider,25.75,157,5.15,221,127
2024,2,"Perez, Ray and Miller",SKU3289,Wine,397.6,57,14.2,160,486
2024,2,"Martinez, Fry and Wallace",SKU3297,Beer,73.5,52,7.35,338,137
2024,2,"Sutton, Rogers and Rodriguez",SKU3339,Mixer,203.84,180,7.84,418,86
2024,2,Padilla-Marquez,SKU3342,Wine,273.25,46,10.93,142,96
2024,2,Hayes-Burke,SKU3407,Mixer,141.0,169,5.64,229,347
2024,2,Jones-Jensen,SKU3429,Mixer,123.2,88,5.6,288,271
2024,2,Rice Ltd,SKU3505,Spirits,290.95,148,58.19,117,391
2024,2,Vance Inc,SKU3530,Wine,91.8,136,18.36,55,422
2024,2,"Anderson, Williams and Scott",SKU3545,Wine,100.64,24,12.58,496,310
2024,2,"Moore, Noble and Wallace",SKU3593,Cider,122.36,6,8.74,353,143
2024,2,"Johnson, Davis and Finley",SKU3829,Spirits,486.03,68,28.59,325,207
2024,2,"Martinez, Fry and Wallace",SKU3843,Cider  ,117.26,40,5.33,319,480
2024,2,Baker Group,SKU3893,Spirits  ,207.05,47,41.41,201,153
2024,2,"Strong, Elliott and Parsons",SKU3909,Beer,261.58,108,11.89,359,215
2024,2,Mejia-Holmes,SKU3939,Spirits,283.8,50,28.38,388,95
2024,2,"Strong, Elliott and Parsons",SKU3954,Cider,136.92,171,9.78,440,123
2024,2,Guerrero-Sullivan,SKU3984,Cider,260.0,7,10.0,448,265
2024,2,Baxter LLC,SKU4047,Cider,47.22,137,7.87,404,176
2024,2,Glover-Johnson,SKU4099,Cider,31.75,151,6.35,208,366
2024,2,RIVERA-SWANSON,SKU4110,Beer,171.53,1,10.09,162,282
2024,2,"Robinson, Fleming and Adkins",SKU4185,Wine,262.43,127,11.41,328,176
2024,2,"Perkins, Turner and Elliott",SKU4240,Beer,166.29,98,7.23,466,425
2024,2,"Martinez, Fry and Wallace",SKU4246,Wine,81.6,62,16.32,91,288
2024,2,"Peterson, Miles and Howard",SKU4280,Spirits,1089.66,114,49.53,438,472
2024,2,GUERRERO-SULLIVAN,SKU4319,Cider,190.25,186,7.61,117,443
2024,2,"Perez, Ray and Miller",SKU4332,Wine,486.92,3,17.39,459,399
2024,2,"Anderson, Williams and Scott",SKU4373,Spirits,458.3,66,45.83,394,128
2024,2,"Anderson, Williams and Scott",SKU4529,Mixer,49.77,69,5.53,315,231
2024,2,Bauer LLC,SKU4567,Cider,136.0,4,8.0,210,182
2024,2,Baxter LLC,SKU4611,Beer,354.25,26,14.17,328,412
2024,2,"Allen, Ramirez and Rodriguez",SKU4620,Spirits,743.31,139,27.53,417,475
2024,2,"Reed, Harris and Wilson",SKU4686,Spirits,611.8,35,30.59,395,492
2024,2,"Johnson, Davis and Finley",SKU4691,Spirits,227.4,75,22.74,420,268
2024,2,JOHNSON GROUP,SKU4704,Beer,165.75,156,12.75,351,348
2024,2,Hall PLC,SKU4707,Beer,53.0,77,10.6,194,373
2024,2,"Robinson, Fleming and Adkins",SKU4742,Beer,178.65,15,11.91,360,225
2024,2,Hayes-Burke,SKU4833,Cider,117.88,9,8.42,250,305
2024,2,"Riddle, Robinson and Banks",SKU4865,Wine,153.84,38,12.82,271,281
2024,2,"Sutton, Rogers and Rodriguez",SKU4937,Wine,118.7,148,23.74,274,280
2024,2,"Strong, Elliott and Parsons",SKU5026,Beer,394.24,91,14.08,142,326
2024,2,Rivera-Swanson,SKU5094,Mixer,175.0,193,6.25,392,104
2024,2,"Reed, Harris and Wilson",SKU5106,Spirits,1656.19,130,57.11,452,260
2024,2,Rice Ltd,SKU5122,Wine,305.06,154,21.79,244,301
2024,2,Black-Powers,SKU5210,Spirits,1533.23,106,52.87,340,186
2024,2,Hall PLC,SKU5245,Mixer,113.36,44,4.36,441,82
2024,2,"Tate, Callahan and Ford",SKU5291,Beer,70.62,106,6.42,163,160
2024,2,"STRONG, ELLIOTT AND PARSONS",SKU5309,Cider,157.65,155,10.51,451,280
2024,2,"Hanson, Morris and Moran",SKU5360,Wine,91.36,49,11.42,178,336
2024,2,"Johnson, Davis and Finley",SKU5403,Spirits,604.89,0,54.99,86,355
2024,2,Johnson Group,SKU5426,Beer  ,317.9,47,14.45,229,91
2024,2,Rodriguez-Allen,SKU5449,Cider,169.92,101,10.62,242,203
2024,2,Contreras and Sons,SKU5482,Spirits,246.12,54,20.51,392,386
2024,2,"Strong, Elliott and Parsons",SKU5492,Spirits  ,810.81,165,38.61,241,349
2024,2,Rice Ltd,SKU5532,Beer,330.5,31,13.22,437,55
2024,2,Douglas PLC,SKU5564,Wine,236.21,182,18.17,369,280
2024,2,"Ayers, Morales and Jordan",SKU5583,Spirits,991.04,101,52.16,298,72
2024,2,Hall PLC,SKU5618,Beer  ,91.12,112,5.36,436,241
2024,2,Patel Group,SKU5671,Spirits,508.68,56,28.26,137,375
2024,2,Richardson-Ferguson,SKU5681,Mixer,17.1,69,3.42,255,420
2024,2,"Hanson, Morris and Moran",SKU5750,Spirits,430.78,138,25.34,446,231
2024,2,"Sutton, Rogers and Rodriguez",SKU5801,Wine,399.57,29,21.03,222,60
2024,2,Rivera-Swanson,SKU5857,Beer,81.6,128,8.16,363,61
2024,2,Douglas PLC,SKU5878,Wine,297.84,126,12.41,346,416
2024,2,Haynes LLC,SKU5916,Beer,66.32,142,8.29,50,284
2024,2,Hayes-Burke,SKU6004,Wine,235.04,103,14.69,305,221
2024,2,Cook-Gregory,SKU6070,Beer,42.9,183,7.15,469,285
2024,2,Edwards-Hudson,SKU6117,Spirits,348.9,2,58.15,82,219
2024,2,Mejia-Holmes,SKU6124,Cider,138.48,114,5.77,181,384
2024,2,Rodriguez-Allen,SKU6141,Cider,147.42,98,5.67,106,258
2024,2,Glover-Johnson,SKU6195,Beer,204.75,36,9.75,496,470
2024,2,Romero Inc,SKU6283,Beer,134.01,83,14.89,128,110
2024,2,"Robinson, Young and Garcia",SKU6292,Beer,167.94,134,6.22,97,480
2024,2,"Johnson, Davis and Finley",SKU6296,Cider,169.65,67,5.85,226,249
2024,2,Rice Ltd,SKU6331,Mixer,118.0,96,4.72,323,271
2024,2,"Perez, Ray and Miller",SKU6332,Beer,237.12,159,12.48,358,372
2024,2,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU6422,Wine  ,341.67,81,16.27,433,392
2024,2,Rodriguez-Allen,SKU6428,Beer,87.29,106,12.47,385,488
2024,2,Hayes-Burke,SKU6482,Wine,140.88,136,17.61,201,404
2024,2,Martinez-Marquez,SKU6530,Cider,71.61,188,6.51,236,324
2024,2,Haynes LLC,SKU6574,Spirits,220.08,166,31.44,203,212
2024,2,Romero Inc,SKU6579,Wine,526.76,141,20.26,442,278
2024,2,"Perez, Ray and Miller",SKU6610,Spirits,983.62,61,57.86,254,141
2024,2,Haynes LLC,SKU6632,Spirits,700.92,29,25.96,268,483
2024,2,"Robinson, Young and Garcia",SKU6651,Mixer,201.76,47,7.76,361,491
2024,2,"Perkins, Turner and Elliott",SKU6755,Cider,40.56,138,6.76,111,261
2024,2,Mccoy Ltd,SKU6775,Wine,64.62,131,10.77,328,179
2024,2,Rodriguez-Allen,SKU6806,Cider,100.65,33,6.71,398,423
2024,2,Moore-Williams,SKU6841,Spirits,1026.25,49,41.05,229,283
2024,2,Baxter LLC,SKU6872,Wine,298.98,71,13.59,327,125
2024,2,"Allen, Ramirez and Rodriguez",SKU6876,Beer,59.01,142,8.43,437,244
2024,2,Martinez-Marquez,SKU6913,Wine,99.04,55,12.38,198,448
2024,2,Hayes-Burke,SKU6941,Beer,122.17,82,6.43,289,66
2024,2,Lambert Inc,SKU7022,Beer,202.92,193,10.68,188,402
2024,2,"AYERS, MORALES AND JORDAN",SKU7030,Beer,271.4,172,13.57,194,473
2024,2,Rice Ltd,SKU7040,Mixer,74.64,94,3.11,329,387
2024,2,"Sutton, Rogers and Rodriguez",SKU7066,Cider  ,279.0,150,11.16,456,64
2024,2,Rice Ltd,SKU7135,Wine,199.92,0,16.66,498,442
2024,2,Jones-Jensen,SKU7172,Beer,87.78,161,12.54,133,448
2024,2,Moore-Williams,SKU7178,Beer,123.21,169,13.69,316,478
2024,2,Vance Inc,SKU7198,Mixer,31.14,4,5.19,322,395
2024,2,Douglas PLC,SKU7236,Spirits,650.4,41,43.36,437,389
2024,2,Hall PLC,SKU7262,Cider,78.82,159,11.26,286,419
2024,2,Black-Powers,SKU7298,Beer,232.2,123,12.9,128,246
2024,2,Black-Powers,SKU7338,Wine,202.16,84,14.44,249,85
2024,2,"Robinson, Young and Garcia",SKU7344,Mixer,96.16,122,6.01,439,243
2024,2,"PEREZ, RAY AND MILLER",SKU7349,Mixer,162.15,124,7.05,375,138
2024,2,"Strong, Elliott and Parsons",SKU7379,Spirits  ,1139.43,178,59.97,116,478
2024,2,"Tate, Callahan and Ford",SKU7382,Wine  ,341.22,148,15.51,304,313
2024,2,Baker Group,SKU7405,Wine,198.64,142,15.28,272,143
2024,2,Lambert Inc,SKU7412,Cider,144.67,22,8.51,186,140
2024,2,Mejia-Holmes,SKU7477,Beer,196.84,31,14.06,444,101
2024,2,Hayes-Burke,SKU7529,Cider,109.82,43,5.78,220,277
2024,2,Mejia-Holmes,SKU7539,Mixer,104.25,136,4.17,360,233
2024,2,"Moore, Noble and Wallace",SKU7550,Cider,95.04,130,8.64,254,172
2024,2,Guerrero-Sullivan,SKU7559,Beer,99.58,98,7.66,415,246
2024,2,Thomas-Campos,SKU7593,Spirits,1208.65,161,52.55,52,480
2024,2,"Allen, Ramirez and Rodriguez",SKU7656,Beer,31.6,88,6.32,349,457
2024,2,"Allen, Ramirez and Rodriguez",SKU7694,Cider,56.1,115,9.35,277,111
2024,2,Haynes LLC,SKU7777,Mixer,108.46,177,4.93,262,142
2024,2,Haynes LLC,SKU7863,Wine,596.24,191,20.56,227,399
2024,2,Baxter LLC,SKU7896,Spirits,507.84,28,22.08,392,326
2024,2,Rivera-Swanson,SKU7898,Beer,41.05,191,8.21,349,440
2024,2,Hayes-Burke,SKU7915,Mixer,47.1,27,3.14,282,254
2024,2,Padilla-Marquez,SKU7925,Mixer,147.84,19,6.16,314,62
2024,2,"Robinson, Young and Garcia",SKU7930,Mixer,86.58,147,3.33,62,357
2024,2,Hayes-Burke,SKU7948,Mixer,27.6,50,3.45,200,418
2024,2,"Tate, Callahan and Ford",SKU7984,Cider,106.42,199,6.26,238,354
2024,2,Mejia-Holmes,SKU7997,Spirits,577.0,71,57.7,341,314
2024,2,Guerrero-Sullivan,SKU8012,Cider,69.28,183,8.66,312,463
2024,2,Baxter LLC,SKU8013,Beer,260.5,44,10.42,302,83
2024,2,Mccoy Ltd,SKU8095,Mixer,96.36,30,4.38,90,164
2024,2,Mejia-Holmes,SKU8108,Beer,46.0,191,9.2,172,379
2024,2,"Perkins, Turner and Elliott",SKU8131,Beer,58.8,6,8.4,213,70
2024,2,Glover-Johnson,SKU8178,Beer,289.42,61,9.98,102,499
2024,2,Glover-Johnson,SKU8186,Beer,204.25,53,10.75,215,276
2024,2,Baxter LLC,SKU8224,Wine,141.03,142,15.67,69,438
2024,2,Thomas-Campos,SKU8227,Spirits,293.52,108,48.92,341,231
2024,2,Hayes-Burke,SKU8261,Spirits,901.2,167,37.55,120,330
2024,2,Graham Inc,SKU8308,Mixer,137.28,172,5.28,473,60
2024,2,Romero Inc,SKU8319,Beer,97.8,112,8.15,220,334
2024,2,Vance Inc,SKU8454,Spirits  ,349.31,66,26.87,51,316
2024,2,Holt Ltd,SKU8495,Beer,205.0,48,8.2,421,297
2024,2,"Hanson, Morris and Moran",SKU8499,Wine,260.36,115,11.32,418,217
2024,2,Douglas PLC,SKU8500,Mixer,39.26,22,3.02,399,117
2024,2,"Moore, Noble and Wallace",SKU8505,Wine,260.88,49,21.74,151,71
2024,2,"Strong, Elliott and Parsons",SKU8511,Spirits,573.32,24,52.12,274,276
2024,2,Mejia-Holmes,SKU8512,Cider  ,210.14,115,11.06,213,427
2024,2,Lambert Inc,SKU8577,Cider,191.25,32,7.65,379,446
2024,2,Bauer LLC,SKU8634,Wine,306.0,11,12.24,216,297
2024,2,Graham Inc,SKU8708,Beer,85.2,10,14.2,50,247
2024,2,"Tate, Callahan and Ford",SKU8802,Wine,84.6,112,16.92,212,312
2024,2,"Perez, Ray and Miller",SKU8821,Beer,178.36,82,6.37,403,481
2024,2,"Reed, Harris and Wilson",SKU8850,Spirits,742.28,114,33.74,412,106
2024,2,Haynes LLC,SKU8881,Mixer,85.5,50,5.7,217,63
2024,2,Lambert Inc,SKU8889,Spirits,542.0,93,27.1,376,302
2024,2,Cook-Gregory,SKU8958,Spirits  ,290.85,174,58.17,182,158
2024,2,BAKER GROUP,SKU8998,Spirits,746.01,58,27.63,345,326
2024,2,Johnson Group,SKU9017,Wine,481.2,195,20.05,300,488
2024,2,Martinez-Marquez,SKU9023,Mixer,24.4,62,3.05,221,266
2024,2,Moore-Williams,SKU9033,Beer,232.39,122,13.67,170,72
2024,2,Martinez-Marquez,SKU9054,Spirits,969.66,69,53.87,245,193
2024,2,"Anderson, Williams and Scott",SKU9073,Wine,451.88,191,20.54,187,392
2024,2,HAYES-BURKE,SKU9084,Beer,195.48,52,7.24,166,88
2024,2,"Mcknight, Lopez and Wilson",SKU9089,Wine,145.95,197,20.85,110,383
2024,2,Haynes LLC,SKU9092,Mixer,49.91,194,7.13,183,394
2024,2,Rodriguez-Allen,SKU9122,Beer,56.0,109,7.0,385,190
2024,2,"Tate, Callahan and Ford",SKU9146,Mixer,92.88,66,5.16,86,222
2024,2,Rodriguez-Allen,SKU9153,Spirits,646.0,49,34.0,349,241
2024,2,"Martinez, Fry and Wallace",SKU9185,Spirits,1659.38,161,57.22,449,58
2024,2,"Reed, Harris and Wilson",SKU9342,Cider,48.55,115,9.71,55,59
2024,2,"Perkins, Turner and Elliott",SKU9389,Cider,215.6,161,10.78,403,235
2024,2,"Mcknight, Lopez and Wilson",SKU9420,Wine,382.46,34,14.71,275,373
2024,2,Martinez-Marquez,SKU9437,Mixer,180.5,137,7.22,457,192
2024,2,"Sutton, Rogers and Rodriguez",SKU9467,Wine,264.8,132,13.24,235,446
2024,2,"Allen, Ramirez and Rodriguez",SKU9475,Beer,312.06,169,14.86,134,217
2024,2,Contreras and Sons,SKU9514,Beer,232.96,120,8.32,252,258
2024,2,Douglas PLC,SKU9551,Beer,116.4,123,11.64,322,190
2024,2,"Perkins, Turner and Elliott",SKU9568,Cider,142.74,106,7.93,458,307
2024,2,Mejia-Holmes,SKU9620,Spirits  ,215.0,110,21.5,433,160
2024,2,Bauer LLC,SKU9627,Beer,116.8,80,5.84,84,474
2024,2,Vance Inc,SKU9679,Mixer,51.9,155,5.19,474,83
2024,2,Black-Powers,SKU9683,Mixer,55.77,88,4.29,183,475
2024,2,Contreras and Sons,SKU9775,Wine,170.06,23,15.46,299,151
2024,2,"Hanson, Morris and Moran",SKU9902,Mixer,136.76,118,5.26,76,341
2024,2,"Martinez, Fry and Wallace",SKU9941,Cider,99.44,40,9.04,489,252
2024,2,MCCOY LTD,SKU9946,Cider,294.0,65,11.76,361,456
2024,2,Douglas PLC,SKU9974,Mixer,126.88,71,7.93,198,452
2024,2,"Robinson, Fleming and Adkins",SKU9989,Cider,86.4,159,7.2,321,370
2024,2,Romero Inc,SKU10038,Wine  ,137.2,176,13.72,179,203
2024,2,BAXTER LLC,SKU10089,Mixer,139.84,125,6.08,128,487
2024,2,"Hanson, Morris and Moran",SKU10100,Cider,71.8,68,7.18,227,174
2024,2,"Moore, Noble and Wallace",SKU10123,Cider,125.12,117,7.82,135,297
2024,2,"Sutton, Rogers and Rodriguez",SKU10159,Mixer,61.0,179,6.1,185,391
2024,2,Mccoy Ltd,SKU10182,Mixer,30.6,129,3.4,191,354
2024,2,Romero Inc,SKU10212,Cider,120.12,18,10.01,163,59
2024,2,Contreras and Sons,SKU10259,Cider,162.96,14,7.76,214,72
2024,2,Romero Inc,SKU10260,Wine,139.68,29,23.28,304,213
2024,2,Patel Group,SKU10287,Spirits,548.24,119,49.84,267,410
2024,2,"Riddle, Robinson and Banks",SKU10327,Wine,185.76,0,11.61,168,157
2024,2,Mccoy Ltd,SKU10341,Spirits,336.06,11,37.34,130,483
2024,2,Graham Inc,SKU10409,Cider,79.92,99,8.88,217,96
2024,2,Contreras and Sons,SKU10420,Wine,470.44,184,24.76,240,344
2024,2,Cobb Group,SKU10474,Mixer,36.7,77,7.34,164,433
2024,2,Guerrero-Sullivan,SKU10550,Spirits,367.38,79,40.82,164,111
2024,2,"Peterson, Miles and Howard",SKU10552,Cider,132.96,143,8.31,140,134
2024,2,"Moore, Noble and Wallace",SKU10578,Spirits,393.15,78,26.21,480,68
2024,2,"Reed, Harris and Wilson",SKU10619,Cider  ,111.9,167,7.46,154,400
2024,2,Bauer LLC,SKU10628,Beer,203.91,74,9.71,170,361
2024,2,"Riddle, Robinson and Banks",SKU10645,Beer,306.6,175,14.6,264,305
2024,2,"Robinson, Fleming and Adkins",SKU10678,Beer,327.7,136,11.3,68,329
2024,2,Romero Inc,SKU10745,Beer,302.06,114,13.73,395,429
2024,2,Baker Group,SKU10752,Cider  ,231.21,49,11.01,317,478
2024,2,"MOORE, NOBLE AND WALLACE",SKU10759,Cider,168.15,48,8.85,466,249
2024,2,"Robinson, Fleming and Adkins",SKU10771,Beer,161.5,183,6.46,275,420
2024,2,Martinez-Marquez,SKU10776,Wine,518.44,7,19.94,243,298
2024,2,Vance Inc,SKU10782,Mixer,67.34,19,4.81,481,425
2024,2,Baker Group,SKU10788,Wine,228.8,154,14.3,399,111
2024,2,Romero Inc,SKU10824,Beer,238.16,53,9.16,289,93
2024,2,Moore-Williams,SKU10835,Wine  ,556.37,116,24.19,388,165
2024,2,Black-Powers,SKU10934,Beer,110.44,41,5.02,123,345
2024,2,Haynes LLC,SKU10950,Spirits,377.2,19,47.15,316,263
2024,2,"Ayers, Morales and Jordan",SKU10969,Wine,553.28,10,19.76,341,153
2024,2,Mejia-Holmes,SKU10989,Beer,165.45,110,11.03,178,82
2024,2,Cobb Group,SKU10995,Beer,377.58,107,13.02,390,431
2022,3,Hall PLC,SKU1020,Cider,91.7,126,9.17,359,330
2022,3,"Moore, Noble and Wallace",SKU1051,Spirits,830.11,43,48.83,218,123
2022,3,Hall PLC,SKU1061,Mixer,79.65,110,5.31,431,263
2022,3,Bauer LLC,SKU1090,Mixer,22.45,13,4.49,141,238
2022,3,Baker Group,SKU1112,Mixer,88.9,4,6.35,322,420
2022,3,"Peterson, Miles and Howard",SKU1139,Cider,238.92,30,10.86,267,379
2022,3,"Anderson, Williams and Scott",SKU1151,Cider,210.0,197,8.75,116,372
2022,3,Edwards-Hudson,SKU1306,Wine,657.72,131,23.49,93,468
2022,3,Rice Ltd,SKU1330,Cider,141.31,110,10.87,55,280
2022,3,Cobb Group,SKU1351,Beer  ,248.67,21,9.21,415,201
2022,3,"Perkins, Turner and Elliott",SKU1377,Wine,224.77,153,17.29,330,311
2022,3,Richardson-Ferguson,SKU1378,Wine,304.35,105,20.29,223,465
2022,3,"Martinez, Fry and Wallace",SKU1421,Beer,122.22,25,13.58,216,408
2022,3,"Mcknight, Lopez and Wilson",SKU1450,Mixer,94.12,69,7.24,453,459
2022,3,Martinez-Marquez,SKU1473,Mixer,194.59,104,6.71,82,63
2022,3,Cobb Group,SKU1492,Mixer,124.61,71,7.33,339,105
2022,3,Hayes-Burke,SKU1514,Beer,341.91,61,11.79,239,471
2022,3,Glover-Johnson,SKU1520,Cider,103.7,127,6.1,240,92
2022,3,Vance Inc,SKU1534,Spirits,392.28,25,32.69,446,83
2022,3,Johnson Group,SKU1551,Cider,243.0,190,9.0,497,440
2022,3,Cook-Gregory,SKU1583,Spirits,347.31,195,38.59,304,262
2022,3,Mejia-Holmes,SKU1584,Beer,57.9,182,9.65,499,414
2022,3,Hall PLC,SKU1599,Mixer  ,60.12,70,3.34,317,445
2022,3,Rice Ltd,SKU1605,Beer,162.96,160,13.58,149,247
2022,3,"Peterson, Miles and Howard",SKU1666,Mixer,45.9,98,5.1,330,186
2022,3,Romero Inc,SKU1684,Cider,54.24,38,6.78,163,485
2022,3,"Perez, Ray and Miller",SKU1722,Beer,212.68,175,8.18,90,264
2022,3,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU1728,Mixer,127.33,20,7.49,399,394
2022,3,"Robinson, Fleming and Adkins",SKU1753,Spirits,592.62,104,28.22,499,163
2022,3,Edwards-Hudson,SKU1774,Wine,315.64,128,24.28,458,150
2022,3,Thomas-Campos,SKU1810,Spirits,332.37,142,36.93,246,195
2022,3,"Robinson, Fleming and Adkins",SKU1854,Wine,334.9,69,19.7,175,185
2022,3,"Robinson, Young and Garcia",SKU1958,Cider,224.64,47,8.64,125,52
2022,3,"Riddle, Robinson and Banks",SKU1984,Beer,306.9,33,13.95,392,479
2022,3,"Moore, Noble and Wallace",SKU2017,Mixer,106.05,10,5.05,444,340
2022,3,Hall PLC,SKU2081,Cider,297.25,167,10.25,94,185
2022,3,GUERRERO-SULLIVAN,SKU2135,Wine,110.85,132,22.17,214,388
2022,3,Rice Ltd,SKU2149,Mixer  ,79.82,163,3.07,303,102
2022,3,Cobb Group,SKU2199,Cider,142.8,46,6.8,247,359
2022,3,Graham Inc,SKU2213,Mixer,54.32,179,3.88,422,64
2022,3,"Robinson, Fleming and Adkins",SKU2220,Beer,185.12,142,14.24,130,484
2022,3,"Strong, Elliott and Parsons",SKU2282,Wine,368.28,103,13.64,392,84
2022,3,"Johnson, Davis and Finley",SKU2324,Spirits,300.24,82,33.36,284,493
2022,3,"Tate, Callahan and Ford",SKU2391,Wine  ,204.84,119,22.76,193,295
2022,3,"Riddle, Robinson and Banks",SKU2401,Spirits,693.12,7,57.76,269,114
2022,3,"REED, HARRIS AND WILSON",SKU2429,Wine,265.1,164,12.05,120,168
2022,3,Guerrero-Sullivan,SKU2430,Wine  ,103.52,48,12.94,66,319
2022,3,"Hanson, Morris and Moran",SKU2449,Mixer,44.0,80,4.0,472,390
2022,3,"Anderson, Williams and Scott",SKU2513,Mixer  ,82.8,33,4.6,492,453
2022,3,Hall PLC,SKU2516,Beer,99.75,84,14.25,364,448
2022,3,Vance Inc,SKU2531,Beer,295.32,53,12.84,490,452
2022,3,"Mcknight, Lopez and Wilson",SKU2571,Cider,61.76,52,7.72,348,479
2022,3,"Sutton, Rogers and Rodriguez",SKU2598,Mixer  ,77.91,59,3.71,233,131
2022,3,"Robinson, Fleming and Adkins",SKU2607,Mixer,203.31,194,7.53,280,299
2022,3,Edwards-Hudson,SKU2643,Wine,105.5,80,21.1,329,441
2022,3,"SUTTON, ROGERS AND RODRIGUEZ",SKU2651,Cider,168.0,66,11.2,429,327
2022,3,"Sutton, Rogers and Rodriguez",SKU2674,Beer,145.12,85,9.07,328,416
2022,3,Douglas PLC,SKU2704,Cider,102.83,196,7.91,427,394
2022,3,Lambert Inc,SKU2733,Wine,291.38,96,17.14,159,112
2022,3,Guerrero-Sullivan,SKU2751,Beer,119.44,112,14.93,216,83
2022,3,"Moore, Noble and Wallace",SKU2753,Cider,257.4,37,11.7,230,418
2022,3,Vance Inc,SKU2816,Mixer,66.4,88,3.32,424,57
2022,3,Guerrero-Sullivan,SKU2818,Beer,183.0,189,7.32,202,413
2022,3,Black-Powers,SKU2876,Cider,241.25,124,9.65,458,74
2022,3,"ROBINSON, FLEMING AND ADKINS",SKU2908,Spirits,1370.46,9,52.71,395,312
2022,3,"Robinson, Fleming and Adkins",SKU2937,Beer,124.4,46,6.22,357,181
2022,3,Edwards-Hudson,SKU2939,Mixer,31.55,156,6.31,112,118
2022,3,Richardson-Ferguson,SKU2958,Beer,107.16,178,5.64,321,325
2022,3,LAMBERT INC,SKU3012,Mixer,158.22,116,5.86,444,232
2022,3,"Johnson, Davis and Finley",SKU3032,Mixer,99.96,90,4.76,482,383
2022,3,"Martinez, Fry and Wallace",SKU3112,Cider,54.6,141,10.92,252,322
2022,3,Martinez-Marquez,SKU3142,Cider,64.46,19,5.86,422,275
2022,3,Mejia-Holmes,SKU3197,Mixer,133.35,159,6.35,125,370
2022,3,Guerrero-Sullivan,SKU3215,Cider  ,115.2,92,6.4,347,446
2022,3,Rice Ltd,SKU3217,Wine,375.36,61,23.46,431,154
2022,3,Bauer LLC,SKU3234,Mixer,81.12,181,5.07,430,144
2022,3,"Hanson, Morris and Moran",SKU3243,Spirits,302.61,44,43.23,240,53
2022,3,Mejia-Holmes,SKU3252,Spirits  ,1013.76,42,56.32,66,153
2022,3,Contreras and Sons,SKU3287,Mixer,61.2,74,6.12,336,59
2022,3,"Tate, Callahan and Ford",SKU3318,Cider,48.2,26,9.64,140,165
2022,3,Thomas-Campos,SKU3349,Wine,122.01,76,17.43,89,207
2022,3,Guerrero-Sullivan,SKU3353,Cider,135.25,17,5.41,415,70
2022,3,Baker Group,SKU3354,Beer,118.8,86,10.8,130,496
2022,3,Jones-Jensen,SKU3378,Cider,272.5,56,10.9,385,100
2022,3,"Robinson, Young and Garcia",SKU3404,Spirits,1227.57,114,42.33,140,187
2022,3,"Martinez, Fry and Wallace",SKU3426,Wine,385.84,117,14.84,107,146
2022,3,Baker Group,SKU3444,Mixer,124.53,1,5.93,252,487
2022,3,"Moore, Noble and Wallace",SKU3453,Spirits,812.0,24,58.0,72,463
2022,3,Edwards-Hudson,SKU3472,Cider,74.4,172,7.44,262,247
2022,3,"Moore, Noble and Wallace",SKU3556,Mixer,113.8,139,5.69,100,93
2022,3,Hayes-Burke,SKU3652,Mixer,53.76,75,3.84,98,332
2022,3,"Martinez, Fry and Wallace",SKU3673,Wine,273.6,17,22.8,391,135
2022,3,"Sutton, Rogers and Rodriguez",SKU3751,Spirits,149.22,123,24.87,243,484
2022,3,"Robinson, Fleming and Adkins",SKU3770,Beer,257.2,39,12.86,413,302
2022,3,"Sutton, Rogers and Rodriguez",SKU3844,Mixer,135.0,160,5.0,364,75
2022,3,"Reed, Harris and Wilson",SKU3895,Spirits,305.62,114,21.83,342,223
2022,3,"Ayers, Morales and Jordan",SKU3908,Cider,270.0,110,10.8,230,156
2022,3,Contreras and Sons,SKU3950,Beer,187.07,36,14.39,203,276
2022,3,Moore-Williams,SKU3963,Spirits,927.57,182,44.17,227,323
2022,3,Rivera-Swanson,SKU3978,Mixer  ,110.78,171,3.82,249,177
2022,3,Jones-Jensen,SKU3989,Cider,36.0,80,6.0,429,93
